zip_code,zip_code Latitude,zip_code Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
77012,29.718525,-95.274137,Rice's Fried Chicken & Seafood,29.711741851050732,-95.27830745578595,Fast Food Restaurant
77012,29.718525,-95.274137,Port of Houston CD 29,29.726563855257055,-95.27145115999302,Pier
77012,29.718525,-95.274137,Tool Doctor LLC,29.72109785432571,-95.26455402374268,Home Service
77013,29.795268,-95.233977,Chic-fil-a,29.798875308722547,-95.23081472694616,Fast Food Restaurant
77013,29.795268,-95.233977,APU'S Kitchen,29.78919350330706,-95.23838086995904,Indian Restaurant
77013,29.795268,-95.233977,"Pro Box, Inc.",29.799207,-95.24167,Shipping Store
77013,29.795268,-95.233977,WillScot Houston East,29.79850703,-95.2430061,Construction & Landscaping
77014,29.981209000000003,-95.463971,Sugar Land Marriott Town Square,29.980138,-95.467076,Hotel
77014,29.981209000000003,-95.463971,Time Saver Grocery,29.97845770991491,-95.47070310792346,Convenience Store
77014,29.981209000000003,-95.463971,Raveneaux Clubhouse,29.980308,-95.472909,Golf Course
77015,29.76393,-95.173121,Chick-fil-A,29.7696767,-95.1798426,Fast Food Restaurant
77015,29.76393,-95.173121,Captain Tom's Seafood and Oyster Bar,29.771262429632777,-95.1762051294679,Seafood Restaurant
77015,29.76393,-95.173121,Captain Tom's,29.771283275505233,-95.17623096949855,Seafood Restaurant
77015,29.76393,-95.173121,Taqueria El Regio,29.771311727605095,-95.17800784055211,Mexican Restaurant
77015,29.76393,-95.173121,Enterprise Rent-A-Car,29.770052816523506,-95.17246533931939,Rental Car Location
77015,29.76393,-95.173121,GameStop,29.769850397552183,-95.18068427801384,Video Game Store
77015,29.76393,-95.173121,Verizon,29.7697591,-95.1790076,Mobile Phone Shop
77015,29.76393,-95.173121,Walmart Supercenter,29.768585629243262,-95.17718780353536,Big Box Store
77015,29.76393,-95.173121,Farmers Insurance,29.7639,-95.1731,Insurance Office
77015,29.76393,-95.173121,Houston Garden Center,29.771272939240095,-95.17198144873231,Flower Shop
77015,29.76393,-95.173121,McDonald's,29.768044,-95.177074,Fast Food Restaurant
77015,29.76393,-95.173121,Whataburger,29.7697447,-95.1793743,Burger Joint
77015,29.76393,-95.173121,Golden Corral,29.769854613462655,-95.17547680991113,Buffet
77015,29.76393,-95.173121,Bombshells,29.769289,-95.179355,American Restaurant
77015,29.76393,-95.173121,Sprint Store,29.769736030631314,-95.1806015558941,Mobile Phone Shop
77016,29.862532,-95.29998,Family Dollar,29.87084075826673,-95.30115489493589,Discount Store
77016,29.862532,-95.29998,Popeyes Louisiana Kitchen,29.854155774828303,-95.30017375946045,Fried Chicken Joint
77016,29.862532,-95.29998,Domino's Pizza,29.85368812107875,-95.30018640208637,Pizza Place
77016,29.862532,-95.29998,Passini Foundation Repair,29.86404,-95.29447,Construction & Landscaping
77016,29.862532,-95.29998,Inwood Cleaners,29.85712529565577,-95.30020681938,Clothing Store
77016,29.862532,-95.29998,Simply Honest Mobile,29.857933561511274,-95.3037679195404,Other Repair Shop
77016,29.862532,-95.29998,Nail Technician,29.85582947731018,-95.30016839504242,Spa
77017,29.689823999999998,-95.25239300000001,Redbox,29.684888,-95.255024,Video Store
77017,29.689823999999998,-95.25239300000001,Family Dollar,29.685676757453614,-95.2538170729515,Discount Store
77017,29.689823999999998,-95.25239300000001,O.F.A. Little League Park,29.690104023829196,-95.25277154275736,Baseball Field
77017,29.689823999999998,-95.25239300000001,O.F.A. Park,29.690216055812495,-95.2527562424574,Baseball Field
77017,29.689823999999998,-95.25239300000001,Special Momento’s Photography and Filming,29.686915640797114,-95.25496244430542,Photography Studio
77017,29.689823999999998,-95.25239300000001,Foodarama,29.685124987531104,-95.2543994490143,Grocery Store
77017,29.689823999999998,-95.25239300000001,Old Galveston Rd,29.68489774119483,-95.25495442749936,Outdoors & Recreation
77017,29.689823999999998,-95.25239300000001,Coushatta Casino Resort,29.688649464920143,-95.24561144970677,Casino
77018,29.826448,-95.42626700000001,Plonk! Beer & Wine Bistro,29.82911362277,-95.43120068202518,Wine Bar
77018,29.826448,-95.42626700000001,Petrol Station,29.821395175004255,-95.42442365147312,Bar
77018,29.826448,-95.42626700000001,Chase Bank,29.829029,-95.42936,Bank
77018,29.826448,-95.42626700000001,European Wax Center,29.828910963742754,-95.43072542042579,Health & Beauty Service
77018,29.826448,-95.42626700000001,Starbucks,29.82864456046144,-95.43051246925542,Coffee Shop
77018,29.826448,-95.42626700000001,Ross Dress for Less,29.82786940271868,-95.43261845047613,Clothing Store
77018,29.826448,-95.42626700000001,Gatlins BBQ,29.8203845324116,-95.42928976670629,BBQ Joint
77018,29.826448,-95.42626700000001,Smoothie King,29.82787480091315,-95.42930603027344,Smoothie Shop
77018,29.826448,-95.42626700000001,Bayou City Crossfit,29.820597488731654,-95.42435184881522,Gym
77018,29.826448,-95.42626700000001,PetSmart,29.827427812823732,-95.43194917994697,Pet Store
77018,29.826448,-95.42626700000001,The Union Kitchen,29.819225341007463,-95.42923991176625,New American Restaurant
77018,29.826448,-95.42626700000001,Govinda's Vegetarian Cuisine,29.8178227540362,-95.4239224311993,Vegetarian / Vegan Restaurant
77018,29.826448,-95.42626700000001,Massage Envy - 43rd and Ella,29.828853,-95.430383,Spa
77018,29.826448,-95.42626700000001,Wakefield Crowbar,29.821958325390852,-95.42320878983554,Sports Bar
77018,29.826448,-95.42626700000001,Pengu Swim School - Houston Central,29.82161428187776,-95.42443844017278,Swim School
77018,29.826448,-95.42626700000001,Catty Corner Ice House,29.821311630496112,-95.41994396689107,Dive Bar
77018,29.826448,-95.42626700000001,Papa Murphy's,29.828894844961436,-95.43053480566759,Pizza Place
77018,29.826448,-95.42626700000001,Kroger,29.828810202109597,-95.43202042579651,Supermarket
77018,29.826448,-95.42626700000001,Domino's Pizza,29.828035588156332,-95.42923723162858,Pizza Place
77018,29.826448,-95.42626700000001,Wells Fargo,29.828627543608693,-95.43114736676216,Bank
77018,29.826448,-95.42626700000001,GNC,29.828460776057792,-95.43381416706526,Supplement Shop
77018,29.826448,-95.42626700000001,Dollar Tree,29.827969917009533,-95.43310137867259,Discount Store
77018,29.826448,-95.42626700000001,Great Heights Brewing Company,29.821631381441776,-95.42231143998572,Brewery
77018,29.826448,-95.42626700000001,T-Mobile,29.827504,-95.431572,Mobile Phone Shop
77018,29.826448,-95.42626700000001,Supercuts,29.827781296010503,-95.43151194389105,Salon / Barbershop
77018,29.826448,-95.42626700000001,Pizza Hut,29.827525659300015,-95.43136762222281,Pizza Place
77018,29.826448,-95.42626700000001,Baskin-Robbins,29.828715668063595,-95.4340237209132,Ice Cream Shop
77018,29.826448,-95.42626700000001,Sally Beauty Supply,29.827785568759264,-95.43224656111823,Cosmetics Shop
77018,29.826448,-95.42626700000001,Great Clips,29.82891025694306,-95.43040305376059,Salon / Barbershop
77018,29.826448,-95.42626700000001,SUBWAY,29.82796472948271,-95.43217077672034,Sandwich Place
77018,29.826448,-95.42626700000001,Golden Wok,29.8188971485632,-95.4291575425642,Chinese Restaurant
77018,29.826448,-95.42626700000001,Berryhill Oak Forest,29.82797759052236,-95.42993597834825,Mexican Restaurant
77018,29.826448,-95.42626700000001,Ellas Nails & Spa,29.82729025525685,-95.42944841334104,Spa
77018,29.826448,-95.42626700000001,Sherwin-Williams Paint Store,29.820316810396534,-95.42896270751953,Hardware Store
77018,29.826448,-95.42626700000001,Shell,29.828498521118128,-95.42990055212097,Gas Station
77018,29.826448,-95.42626700000001,American Legion Park,29.820599332467914,-95.426079240906,Baseball Field
77018,29.826448,-95.42626700000001,Walgreens,29.827802667621416,-95.43053716421127,Pharmacy
77018,29.826448,-95.42626700000001,China Wok,29.828783129702707,-95.43078650678235,Chinese Restaurant
77018,29.826448,-95.42626700000001,Cafe 1023,29.831588,-95.423571,American Restaurant
77018,29.826448,-95.42626700000001,UP Liquor,29.82865869998932,-95.4341983795166,Liquor Store
77018,29.826448,-95.42626700000001,Cabana Tans,29.82860544690473,-95.434290838458,Cosmetics Shop
77018,29.826448,-95.42626700000001,Flying Pho,29.81848548687979,-95.4293097999122,Vietnamese Restaurant
77018,29.826448,-95.42626700000001,Cholaos Kitchen Tacos,29.830722332705587,-95.41727600223994,Food Truck
77019,29.75415,-95.409498,Américas,29.753412347849025,-95.41045982091232,South American Restaurant
77019,29.75415,-95.409498,Backstreet Cafe,29.7553146874085,-95.40854749042738,New American Restaurant
77019,29.75415,-95.409498,Sur la Table,29.75320395651794,-95.40802440520764,Furniture / Home Store
77019,29.75415,-95.409498,La Griglia,29.75348473080813,-95.4086127877236,Italian Restaurant
77019,29.75415,-95.409498,Brasserie 19,29.753156836952968,-95.40733297932707,French Restaurant
77019,29.75415,-95.409498,Landmark River Oaks Theatre,29.75297314879635,-95.40922473993034,Indie Movie Theater
77019,29.75415,-95.409498,Barnes & Noble,29.75319291126801,-95.40979553364184,Bookstore
77019,29.75415,-95.409498,V's Barber Shop,29.75346142060574,-95.41042936564672,Cosmetics Shop
77019,29.75415,-95.409498,Araya Artisan Chocolate,29.75299613728018,-95.40936377699896,Dessert Shop
77019,29.75415,-95.409498,Jos. A. Bank Clothiers Inc.,29.753193872082225,-95.40762396986065,Men's Store
77019,29.75415,-95.409498,Define Body & Mind River Oaks,29.75301934025444,-95.40599531088488,Gym
77019,29.75415,-95.409498,Macaron by Patisse,29.752763774088713,-95.41016146110576,Café
77019,29.75415,-95.409498,Luke's Locker,29.75285556109977,-95.40666398363702,Clothing Store
77019,29.75415,-95.409498,Barnaby's Cafe,29.750497860995086,-95.41049535360806,American Restaurant
77019,29.75415,-95.409498,Avalon Nails,29.754885460467058,-95.41032908085448,Cosmetics Shop
77019,29.75415,-95.409498,The Mad Potter,29.75305066346362,-95.40694321680184,Art Gallery
77019,29.75415,-95.409498,Perry’s Steakhouse,29.752643,-95.408199,Steakhouse
77019,29.75415,-95.409498,la Madeleine French Bakery & Café River Oaks,29.752343,-95.410441,French Restaurant
77019,29.75415,-95.409498,Gap,29.752851675095027,-95.4075553257592,Clothing Store
77019,29.75415,-95.409498,Epicure Cafe,29.753026988541187,-95.40887474251468,Café
77019,29.75415,-95.409498,Starbucks,29.75330641400564,-95.41036137359386,Coffee Shop
77019,29.75415,-95.409498,Cafe Ginger,29.75350522871264,-95.40684171819554,Chinese Restaurant
77019,29.75415,-95.409498,Menchie's Frozen Yogurt,29.753544415755822,-95.4061459334236,Frozen Yogurt Shop
77019,29.75415,-95.409498,Memorial/Allen Parkway Trails,29.760211947293552,-95.4086123579461,Trail
77019,29.75415,-95.409498,Hot Bagel Shop,29.747799211741206,-95.41057641414443,Bagel Shop
77019,29.75415,-95.409498,River Oaks Shopping Center,29.753011391021825,-95.40939990843458,Shopping Mall
77019,29.75415,-95.409498,Starbucks,29.75279,-95.40994,Coffee Shop
77019,29.75415,-95.409498,The Little Watch Shop,29.748286777656634,-95.41044621911342,Jewelry Store
77019,29.75415,-95.409498,European Wax Center,29.754217829104675,-95.40143296790507,Health & Beauty Service
77019,29.75415,-95.409498,Events,29.753176311498553,-95.40753877272097,Gift Shop
77019,29.75415,-95.409498,Marfreless,29.75254589602407,-95.40870837857206,Speakeasy
77019,29.75415,-95.409498,RYDE - River Oaks,29.753016107739576,-95.40894729384942,Cycle Studio
77019,29.75415,-95.409498,Kenneally's Irish Pub,29.746473530900403,-95.41057230908818,Irish Pub
77019,29.75415,-95.409498,Romano's Pizza,29.754156151314447,-95.40026532217333,Pizza Place
77019,29.75415,-95.409498,Kroger,29.754123111789752,-95.40543706747485,Supermarket
77019,29.75415,-95.409498,Pepper Twins,29.752942469416446,-95.4033343087224,Restaurant
77019,29.75415,-95.409498,T.J. Maxx,29.7545601,-95.4008589,Department Store
77019,29.75415,-95.409498,Chase Bank,29.753389,-95.404505,Bank
77019,29.75415,-95.409498,Fit Athletic Club,29.7546164,-95.3997353,Gym
77019,29.75415,-95.409498,Zen Japanese Izakaya,29.74739627155445,-95.41052099105421,Japanese Restaurant
77019,29.75415,-95.409498,Marble Slab Creamery,29.752625,-95.410008,Ice Cream Shop
77019,29.75415,-95.409498,Massage Envy - River Oaks,29.754323,-95.401612,Spa
77019,29.75415,-95.409498,Just Dinner,29.748566625194822,-95.4020866319997,Italian Restaurant
77019,29.75415,-95.409498,MFAH's Rienzi House,29.75723254187428,-95.4169489963418,Museum
77019,29.75415,-95.409498,Homegoods/Marshall's,29.754623,-95.399925,Furniture / Home Store
77019,29.75415,-95.409498,Chipotle Mexican Grill,29.747076764379297,-95.41027795337294,Mexican Restaurant
77019,29.75415,-95.409498,Beet Box Blend Bar,29.752914675490533,-95.40309019470439,Juice Bar
77019,29.75415,-95.409498,River Oaks Gym,29.75262321398269,-95.40555493799141,Gym
77019,29.75415,-95.409498,Piggy's Kitchen & Bar,29.75791147618704,-95.4021237940687,Bar
77019,29.75415,-95.409498,Gymboree,29.75313478041524,-95.40904192961226,Kids Store
77019,29.75415,-95.409498,Red Lion Pub,29.745633383046684,-95.4107622663325,Pub
77019,29.75415,-95.409498,Lenscrafters,29.752675,-95.409841,Optical Shop
77019,29.75415,-95.409498,SUBWAY,29.754104490820627,-95.40136745761357,Sandwich Place
77019,29.75415,-95.409498,Men's Wearhouse,29.75283038933712,-95.40622562170029,Men's Store
77019,29.75415,-95.409498,Cafe Express,29.75356754402364,-95.39992761912444,American Restaurant
77019,29.75415,-95.409498,TGF Hair Salon,29.75353620108137,-95.40598397796293,Salon / Barbershop
77019,29.75415,-95.409498,Sunglass Hut,29.752469431997234,-95.41012840726125,Accessories Store
77019,29.75415,-95.409498,Nailtime,29.753513007707564,-95.40604407847479,Cosmetics Shop
77019,29.75415,-95.409498,Salata,29.754238,-95.3994566,Salad Place
77019,29.75415,-95.409498,PETCO,29.746612383543432,-95.41084381511897,Pet Store
77019,29.75415,-95.409498,Carter's,29.754412,-95.40144,Kids Store
77019,29.75415,-95.409498,Boston Market,29.7526737,-95.4033256,American Restaurant
77019,29.75415,-95.409498,Redbox,29.752742603873084,-95.40445488255371,Video Store
77019,29.75415,-95.409498,Panera Bread,29.7529638,-95.401287,Bakery
77019,29.75415,-95.409498,Famous Footwear,29.754030658190512,-95.39972034364905,Shoe Store
77019,29.75415,-95.409498,Taco Bell,29.749361144673838,-95.41029863650928,Fast Food Restaurant
77019,29.75415,-95.409498,The End Of The Universe,29.75318054479231,-95.41063239530162,Coffee Shop
77019,29.75415,-95.409498,bevello,29.752795714476754,-95.40981414383326,Boutique
77019,29.75415,-95.409498,9ROUND,29.747143094936987,-95.41037669047604,Boxing Gym
77019,29.75415,-95.409498,Urban Retreat Day Spa and Salon,29.748496724656448,-95.4163134098053,Spa
77019,29.75415,-95.409498,Richard's Liquor & Fine Wines,29.745963424189377,-95.41078828117186,Wine Shop
77019,29.75415,-95.409498,Granger Stadium,29.763030586353036,-95.40887828288756,Football Stadium
77019,29.75415,-95.409498,Organic Spa,29.7621566893521,-95.41422772465043,Spa
77020,29.773179,-95.314327,Los Jacales,29.77676909876964,-95.31026873476372,Mexican Restaurant
77020,29.773179,-95.314327,SUBWAY,29.774971833886838,-95.3161784289343,Sandwich Place
77020,29.773179,-95.314327,CVS pharmacy,29.77646,-95.31531,Pharmacy
77020,29.773179,-95.314327,Chase Bank,29.7766371,-95.3161524,Bank
77020,29.773179,-95.314327,Redbox,29.77584,-95.315668,Video Store
77020,29.773179,-95.314327,Porras Prontito,29.772859769503533,-95.30704587544211,Mexican Restaurant
77020,29.773179,-95.314327,Family Dollar,29.774962705951896,-95.31672911747764,Discount Store
77020,29.773179,-95.314327,Taco Bell,29.775533,-95.314876,Fast Food Restaurant
77020,29.773179,-95.314327,Domino's Pizza,29.776824229240376,-95.31228889526574,Pizza Place
77020,29.773179,-95.314327,Walgreens,29.775996753113414,-95.31622812151909,Pharmacy
77020,29.773179,-95.314327,Little Ceasars,29.77672626970453,-95.30795060148208,Pizza Place
77020,29.773179,-95.314327,Family Dollar,29.77615558057916,-95.30474474301323,Discount Store
77020,29.773179,-95.314327,Shell,29.773705439124225,-95.31610458137514,Gas Station
77020,29.773179,-95.314327,Burger King,29.77349014853042,-95.30777379870409,Fast Food Restaurant
77020,29.773179,-95.314327,I-10 & Lockwood Dr,29.774274358818662,-95.31537285239295,Intersection
77020,29.773179,-95.314327,Solatos,29.773508,-95.314971,Sandwich Place
77020,29.773179,-95.314327,Finnigan Park,29.76917105521203,-95.31663167484768,Park
77020,29.773179,-95.314327,El Penjamo,29.77652639148016,-95.3089001416778,Mexican Restaurant
77020,29.773179,-95.314327,Samburger,29.776784777641296,-95.30813992023468,American Restaurant
77020,29.773179,-95.314327,Denver Harbor Park,29.771013367713792,-95.30606177786349,Park
77020,29.773179,-95.314327,Green Store,29.77591,-95.322685,Snack Place
77020,29.773179,-95.314327,Green Oak Barbecue,29.770088,-95.323354,Food
77020,29.773179,-95.314327,Nail Trap #2,29.776616424895195,-95.30498466571686,Nail Salon
77021,29.69843,-95.3569,Ray's BBQ Shack,29.70271,-95.356619,BBQ Joint
77021,29.69843,-95.3569,Whataburger,29.701645885107226,-95.36278792106259,Burger Joint
77021,29.69843,-95.3569,Dairy Queen,29.702845334813006,-95.35719497968803,Fast Food Restaurant
77021,29.69843,-95.3569,T-Mobile,29.7002277,-95.3600952,Mobile Phone Shop
77021,29.69843,-95.3569,Chase Bank,29.701604,-95.361457,Bank
77021,29.69843,-95.3569,Redbox,29.70224,-95.359419,Video Store
77021,29.69843,-95.3569,Papa John's Pizza,29.701608497598855,-95.36460460557464,Pizza Place
77021,29.69843,-95.3569,Wendy's,29.7029415,-95.3575419,Fast Food Restaurant
77021,29.69843,-95.3569,McDonald's,29.70185781184475,-95.3598502278328,Fast Food Restaurant
77021,29.69843,-95.3569,Walgreens,29.7019183868393,-95.3588256239891,Pharmacy
77021,29.69843,-95.3569,Louisiana Famous Fried Chicken & Seafood - Old Spanish Trail,29.70181,-95.364635,Fried Chicken Joint
77021,29.69843,-95.3569,Taco Bell,29.701869,-95.360501,Fast Food Restaurant
77021,29.69843,-95.3569,Domino's Pizza,29.70247287932293,-95.36385744810104,Pizza Place
77021,29.69843,-95.3569,CVS pharmacy,29.702553669798355,-95.35980761665651,Pharmacy
77021,29.69843,-95.3569,Family Dollar,29.70243937844977,-95.34927009828019,Discount Store
77021,29.69843,-95.3569,Jack in the Box,29.702303969121658,-95.36457359790802,Fast Food Restaurant
77021,29.69843,-95.3569,KFC,29.702394322193456,-95.36281212822439,Fried Chicken Joint
77021,29.69843,-95.3569,SUBWAY,29.7023522477571,-95.36407076504382,Sandwich Place
77021,29.69843,-95.3569,Wing Quarter,29.703028,-95.355354,Wings Joint
77021,29.69843,-95.3569,Jolla Bella,29.703163646587694,-95.35884839108122,Cosmetics Shop
77021,29.69843,-95.3569,Go Hustler Smoke Shop,29.704134275686915,-95.35855031664708,Smoke Shop
77021,29.69843,-95.3569,ALDI,29.70168040682445,-95.36361722957784,Market
77021,29.69843,-95.3569,Yellowstone Park,29.69398405198952,-95.36321337077948,Park
77021,29.69843,-95.3569,Cash America Pawn,29.70206337559151,-95.34941155612205,Pawn Shop
77021,29.69843,-95.3569,New Orleans D & W Daiquiris To Go,29.70172396056587,-95.36464830495434,Bar
77021,29.69843,-95.3569,New Orleans D and W,29.7017580270767,-95.3646755218506,Liquor Store
77021,29.69843,-95.3569,Stuff'd Wings,29.701544,-95.36509,Food Truck
77021,29.69843,-95.3569,Taqueria San Luis,29.702194447443684,-95.36498142843274,Food Truck
77021,29.69843,-95.3569,Sye Beauty Supply,29.701734284303615,-95.34843228090604,Cosmetics Shop
77022,29.831590000000002,-95.379554,Chick-fil-A,29.828936,-95.3804296,Fast Food Restaurant
77022,29.831590000000002,-95.379554,IHOP,29.828962173387712,-95.37919213157772,Breakfast Spot
77022,29.831590000000002,-95.379554,Marshalls,29.833025,-95.381003,Department Store
77022,29.831590000000002,-95.379554,Burlington,29.832662915002036,-95.37883788120567,Department Store
77022,29.831590000000002,-95.379554,Baskin-Robbins,29.829698655263776,-95.37986359071789,Ice Cream Shop
77022,29.831590000000002,-95.379554,Whataburger,29.831654977914084,-95.38396288455147,Burger Joint
77022,29.831590000000002,-95.379554,Dollar Tree,29.83257,-95.3795338,Discount Store
77022,29.831590000000002,-95.379554,Verizon,29.8309762,-95.3807692,Mobile Phone Shop
77022,29.831590000000002,-95.379554,Hungry Farmer,29.828117330619364,-95.37860510142997,BBQ Joint
77022,29.831590000000002,-95.379554,James Coney Island,29.82596005452201,-95.37965209570687,Hot Dog Joint
77022,29.831590000000002,-95.379554,Chuck E. Cheese's,29.832818,-95.379529,Arcade
77022,29.831590000000002,-95.379554,GNC,29.831568345413583,-95.38105995192062,Supplement Shop
77022,29.831590000000002,-95.379554,Kris Bistro and Wine Lounge,29.82359762738264,-95.37884643326699,French Restaurant
77022,29.831590000000002,-95.379554,Five Below,29.832592474167487,-95.38202603244427,Discount Store
77022,29.831590000000002,-95.379554,Panda Express,29.82878394018006,-95.3788620511143,Chinese Restaurant
77022,29.831590000000002,-95.379554,Capital One Bank,29.8303605,-95.3796537,Bank
77022,29.831590000000002,-95.379554,T-Mobile,29.828901725139477,-95.37966571748257,Mobile Phone Shop
77022,29.831590000000002,-95.379554,The Children's Place,29.83154097811432,-95.3808810498923,Kids Store
77022,29.831590000000002,-95.379554,International House Of Pancakes,29.828953897935232,-95.37931695860591,Breakfast Spot
77022,29.831590000000002,-95.379554,Fiesta,29.836115687703007,-95.38519063812316,Supermarket
77022,29.831590000000002,-95.379554,Ross Dress for Less,29.83259991769864,-95.38138162455142,Clothing Store
77022,29.831590000000002,-95.379554,Little Caesars,29.82824873613528,-95.37396052235216,Pizza Place
77022,29.831590000000002,-95.379554,Dollar General,29.828311749443948,-95.37443583487574,Discount Store
77022,29.831590000000002,-95.379554,SUBWAY,29.828307358770587,-95.37824869836899,Sandwich Place
77022,29.831590000000002,-95.379554,Shoe Carnival,29.832495319027796,-95.38003766207622,Shoe Store
77022,29.831590000000002,-95.379554,Murphy USA,29.82867343,-95.37772595,Gas Station
77022,29.831590000000002,-95.379554,KFC,29.828613692551112,-95.37668675214957,Fried Chicken Joint
77022,29.831590000000002,-95.379554,Verizon,29.833308084597842,-95.3841422652617,Mobile Phone Shop
77022,29.831590000000002,-95.379554,AT&T,29.83290334647523,-95.38248878769684,Mobile Phone Shop
77022,29.831590000000002,-95.379554,Pizza Hut,29.8288981,-95.3797083,Pizza Place
77022,29.831590000000002,-95.379554,Monterey's Little Mexico,29.828961339970256,-95.38229586066993,Mexican Restaurant
77022,29.831590000000002,-95.379554,Foot Locker,29.830038775452916,-95.38090914498753,Shoe Store
77022,29.831590000000002,-95.379554,Cricket Wireless,29.830362,-95.383711,Mobile Phone Shop
77022,29.831590000000002,-95.379554,China Star Buffet,29.829793709275442,-95.38035099204808,Chinese Restaurant
77022,29.831590000000002,-95.379554,CVS pharmacy,29.82807340925472,-95.38021389471677,Pharmacy
77022,29.831590000000002,-95.379554,McDonald's,29.828021,-95.375655,Fast Food Restaurant
77022,29.831590000000002,-95.379554,Wendy's,29.8283358305982,-95.38199025139613,Fast Food Restaurant
77022,29.831590000000002,-95.379554,Ojos Locos Sports Cantina,29.831325035540228,-95.3818740700958,Sports Bar
77022,29.831590000000002,-95.379554,Popeyes Louisiana Kitchen,29.838027176445937,-95.38455631987605,Fried Chicken Joint
77022,29.831590000000002,-95.379554,SONIC Drive In,29.8286312057462,-95.3771142737696,Fast Food Restaurant
77022,29.831590000000002,-95.379554,Americas Best Value Inn Houston at I-45 & Loop 610,29.8313843,-95.3851007,Hotel
77022,29.831590000000002,-95.379554,Taco Bell,29.828306028034078,-95.37952759202548,Fast Food Restaurant
77022,29.831590000000002,-95.379554,Walmart Supercenter,29.82990382,-95.37763596,Big Box Store
77022,29.831590000000002,-95.379554,Rainbow Shops,29.830298872758664,-95.38042579995908,Women's Store
77022,29.831590000000002,-95.379554,Melrose,29.832677965173428,-95.37996099106698,Women's Store
77022,29.831590000000002,-95.379554,Urban Zone,29.83142687,-95.38139434,Shoe Store
77022,29.831590000000002,-95.379554,Shell,29.82823505768709,-95.38164747014562,Gas Station
77022,29.831590000000002,-95.379554,METRORail Northline Transit Center / HCC Station,29.832399738712642,-95.37611122187279,Light Rail Station
77022,29.831590000000002,-95.379554,Shell,29.83746028727884,-95.38417293587216,Gas Station
77022,29.831590000000002,-95.379554,Happy's Pizza,29.828699,-95.375721,American Restaurant
77022,29.831590000000002,-95.379554,Sam's $1.00,29.835439998853676,-95.38488347623681,Convenience Store
77022,29.831590000000002,-95.379554,Beverage Mart Airline,29.83615047,-95.38492619991302,Food
77022,29.831590000000002,-95.379554,El Papaturro,29.828087431776176,-95.37205420067868,Latin American Restaurant
77023,29.721825,-95.318275,Luby's,29.720274,-95.322523,Comfort Food Restaurant
77023,29.721825,-95.318275,Smither Park,29.716860775977636,-95.3246794006993,Park
77023,29.721825,-95.318275,El Bolillo Bakery,29.713342423961294,-95.31554264038797,Bakery
77023,29.721825,-95.318275,Chick-fil-A,29.7135088,-95.3143525,Fast Food Restaurant
77023,29.721825,-95.318275,Shipley Do-Nuts,29.71632018810754,-95.31551247365326,Donut Shop
77023,29.721825,-95.318275,Taqueria Arandas,29.71505715628844,-95.3138812773496,Mexican Restaurant
77023,29.721825,-95.318275,Loma Linda,29.722822923675867,-95.32279304926989,Mexican Restaurant
77023,29.721825,-95.318275,Dinner Bell Bake Shop,29.72550633167078,-95.31223897217833,Bakery
77023,29.721825,-95.318275,Ostioneria La Michoacana,29.71621539620539,-95.31575683045283,Seafood Restaurant
77023,29.721825,-95.318275,T-Mobile,29.71664867472596,-95.31640112400055,Mobile Phone Shop
77023,29.721825,-95.318275,Urban War Zone Paintball,29.720990943754224,-95.32162979585279,Paintball Field
77023,29.721825,-95.318275,Muiishi Makirritos,29.718516943245284,-95.32645414538818,Food Truck
77023,29.721825,-95.318275,Taqueria Monterrey Chiquito,29.725073,-95.324009,Taco Place
77023,29.721825,-95.318275,Taco Cabana,29.713733741345816,-95.31477712413243,Taco Place
77023,29.721825,-95.318275,Jack in the Box,29.71495280986001,-95.31631529331207,Fast Food Restaurant
77023,29.721825,-95.318275,Laredo Taco Company,29.721618894284774,-95.31935122549926,Mexican Restaurant
77023,29.721825,-95.318275,Mattress Firm,29.717386152442664,-95.31718403576406,Office
77023,29.721825,-95.318275,Taqueria Flores,29.717513,-95.320631,Taco Place
77023,29.721825,-95.318275,Vanessas Liquor,29.716511285165495,-95.31655829745978,Liquor Store
77023,29.721825,-95.318275,Burger King,29.713718164945277,-95.3155106306076,Fast Food Restaurant
77023,29.721825,-95.318275,Pollo Palenque,29.71435519206328,-95.31624937353504,Mexican Restaurant
77023,29.721825,-95.318275,El Rey Del Taco,29.71407091830441,-95.31783475596362,Mexican Restaurant
77023,29.721825,-95.318275,WokkerTXRanger,29.718915417109727,-95.3272048287122,Food Truck
77024,29.772178999999998,-95.51420300000001,Gap,29.772288,-95.516549,Clothing Store
77024,29.772178999999998,-95.51420300000001,Houston Wireless Repairs,29.7696,-95.5201,Other Repair Shop
77024,29.772178999999998,-95.51420300000001,Silent Angels of Texas,29.7696,-95.5201,Business Service
77024,29.772178999999998,-95.51420300000001,SJR Roofing,29.768475199029222,-95.51941752433777,Home Service
77024,29.772178999999998,-95.51420300000001,Inner Peace Counselors,29.77078480770624,-95.52224993705748,Health & Beauty Service
77024,29.772178999999998,-95.51420300000001,Hedwig Park,29.780635679819618,-95.5131635293627,Park
77025,29.685706,-95.434764,De Falco's Home Wine & Beer Supplies,29.681795041483756,-95.43950903250581,Beer Store
77025,29.685706,-95.434764,Sugar Rush,29.680085652017215,-95.43909149874302,Bakery
77025,29.685706,-95.434764,J&J Seafood,29.679970915118687,-95.43923958927482,Seafood Restaurant
